,index,col_program_id,name,org_id,description,community_name,min_age,max_age,capacity,program_price,program_has_scholarships,program_provides_free_food,program_pays_participants,program_provides_transportation,category_name,GEOG,2010_POP,TOT_POP,UND5,A5_19,POP_16OV,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,NOT_ENGLISH,LING_ISO,ENGLISH,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT
11,527,94256,MAPSCorps @ Albany Park Community Center,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a> </p><p>2. Go to <a href=""http://www.afterschoolmatters.org"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Albany Park Community Center program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p><p><br></p><p>We look forward to meeting you soon!</p>",NORTH PARK,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Science ,NORTH PARK,17931.0,18913.99999,1434.0,3310.0,15131.0,1571.0,1391.0,986.0,587.0,969.0,1055.0,56287.0,5825.0,410.0,734.0,5645.0,5291.0,914.0,9879.0,4158.0,7601.0,0.0,0.0,1.0,0.0006600569999999999,0.137924966,0.861414977
12,571,94257,MAPSCorps @ Centers for New Horizons - Altgeld Gardens,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Centers for New Horizons - Altgeld program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",RIVERDALE,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Science ,RIVERDALE,6482.0,7358.999999,960.0,2298.0,4580.0,1671.0,688.0,89.0,52.0,97.0,44.0,15396.0,2218.0,790.0,423.0,1997.0,1900.0,644.0,198.0,73.0,6201.0,0.0040777159999999995,0.978651955,0.017270328999999997,0.08677597699999999,0.9132240229999999,0.0
13,632,94257,MAPSCorps @ Centers for New Horizons - Altgeld Gardens,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Centers for New Horizons - Altgeld program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",RIVERDALE,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Work + Career ,RIVERDALE,6482.0,7358.999999,960.0,2298.0,4580.0,1671.0,688.0,89.0,52.0,97.0,44.0,15396.0,2218.0,790.0,423.0,1997.0,1900.0,644.0,198.0,73.0,6201.0,0.0040777159999999995,0.978651955,0.017270328999999997,0.08677597699999999,0.9132240229999999,0.0
14,458,94258,MAPSCorps @ Centers for New Horizons - Bronzeville,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the ""MAPSCorps @ Centers for New Horizons, Inc."" program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",ROSELAND,16,19,15.0,Free,0,f,"Paid, Type Unknown",1,Science ,ROSELAND,44619.0,39162.00001,2365.0,7488.0,31690.0,4627.0,3528.0,2364.0,1442.0,1469.0,573.0,40786.0,11608.0,1910.0,2395.0,10355.0,9872.0,3648.0,1183.0,287.0,35614.0,0.0,0.0,1.0,0.0,0.076655897,0.9233441029999999
15,470,94258,MAPSCorps @ Centers for New Horizons - Bronzeville,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the ""MAPSCorps @ Centers for New Horizons, Inc."" program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",ROSELAND,16,19,15.0,Free,0,f,"Paid, Type Unknown",1,Work + Career ,ROSELAND,44619.0,39162.00001,2365.0,7488.0,31690.0,4627.0,3528.0,2364.0,1442.0,1469.0,573.0,40786.0,11608.0,1910.0,2395.0,10355.0,9872.0,3648.0,1183.0,287.0,35614.0,0.0,0.0,1.0,0.0,0.076655897,0.9233441029999999
16,606,94259,MAPSCorps @ Claretian Associates,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Claretian Associates program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",SOUTH CHICAGO,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Science ,SOUTH CHICAGO,31198.0,29936.0,2265.0,6575.0,22824.0,3844.0,3057.0,1416.0,1384.0,876.0,257.0,34856.0,8732.0,2497.0,2102.0,8512.0,8232.0,2322.0,5812.0,2541.0,21859.0,0.00334568,0.0,0.99665432,0.0,0.121603291,0.8783967090000001
17,529,94259,MAPSCorps @ Claretian Associates,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Claretian Associates program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",SOUTH CHICAGO,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Work + Career ,SOUTH CHICAGO,31198.0,29936.0,2265.0,6575.0,22824.0,3844.0,3057.0,1416.0,1384.0,876.0,257.0,34856.0,8732.0,2497.0,2102.0,8512.0,8232.0,2322.0,5812.0,2541.0,21859.0,0.00334568,0.0,0.99665432,0.0,0.121603291,0.8783967090000001
18,480,94260,MAPSCorps @ Greater Auburn-Gresham Development Corporation,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps@Greater Auburn-Gresham Development Corporation program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",ASHBURN,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Work + Career ,ASHBURN,41081.0,43355.99999,2741.0,9956.0,33039.0,2266.0,2094.0,2730.0,2070.0,2498.0,1466.0,70223.0,11847.0,930.0,1277.0,11284.0,10442.0,1840.0,15101.0,4923.0,25514.0,0.0,0.0,1.0,0.0,0.229628009,0.770371991
19,479,94260,MAPSCorps @ Greater Auburn-Gresham Development Corporation,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps@Greater Auburn-Gresham Development Corporation program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",ASHBURN,16,19,10.0,Free,0,f,"Paid, Type Unknown",1,Science ,ASHBURN,41081.0,43355.99999,2741.0,9956.0,33039.0,2266.0,2094.0,2730.0,2070.0,2498.0,1466.0,70223.0,11847.0,930.0,1277.0,11284.0,10442.0,1840.0,15101.0,4923.0,25514.0,0.0,0.0,1.0,0.0,0.229628009,0.770371991
20,352,94261,MAPSCorps @ Hyde Park Neighborhood Club,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Hyde Park Neighborhood Club program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",HYDE PARK,14,15,15.0,Free,0,f,"Paid, Type Unknown",1,Work + Career ,HYDE PARK,25681.0,27482.0,896.0,4125.0,24791.0,3763.0,2360.0,1894.0,1545.0,1591.0,2135.0,55377.0,12511.0,623.0,777.0,12076.0,11185.0,1212.0,6823.0,1662.0,19763.0,0.0,0.0,1.0,0.0,0.0,1.0
21,351,94261,MAPSCorps @ Hyde Park Neighborhood Club,101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this in-person program, you will meet up with your team each morning to set your goals and assignments. Then, you'll visit your assigned locations and use your provided smartphone to collect data. We'll provide you with a bus pass so you can travel around Chicago and map your locations. Mappers will collect data Mondays through Thursdays, with our in-person teams working 9:00 am to 12:00 pm. Mappers earn the ASM stipend, plus MAPSCorps pays an extra stipend for your work.</p><p>To apply:</p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.afterschoolmatters.org/"">www.afterschoolmatters.org</a> and click on ""APPLY.""</p><p>Click ""START A NEW SUMMER APPLICATION.""</p><p>Complete the application and choose the MAPSCorps @ Hyde Park Neighborhood Club program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW%20m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",HYDE PARK,14,15,15.0,Free,0,f,"Paid, Type Unknown",1,Science ,HYDE PARK,25681.0,27482.0,896.0,4125.0,24791.0,3763.0,2360.0,1894.0,1545.0,1591.0,2135.0,55377.0,12511.0,623.0,777.0,12076.0,11185.0,1212.0,6823.0,1662.0,19763.0,0.0,0.0,1.0,0.0,0.0,1.0
22,528,94264,"MAPSCorps @ BUILD, Inc.",101,"<p>Are you ready to build skills for your future career, collect data to help your local neighborhood, and get paid in the process? Welcome to MAPSCorps!</p><p>Our Mappers build skills to prepare them not only for college, but their careers! By mapping your community, working with your team, and preparing for our symposium, you'll learn valuable skills in data science, research, and advocacy. You will work with your team to share community resources and help our neighborhoods. At the end of the summer, you'll present your findings at our annual Scientific Symposium.</p><p>In this virtual program, you will log onto Google Classroom at 9 am each day for your team’s goal setting and assignments. Then, you'll use your MAPSCorps-provided smartphone to collect data on businesses in your community area. Mappers will collect data Mondays through Thursdays, with our remote teams working 9:00 am to 2:00 pm. Mappers earn $14/hour.</p><p>To apply:<strong></strong></p><p>1. Fill out and submit our <a href=""https://docs.google.com/forms/d/e/1FAIpQLSfORY25y-tzJkpVLjllOaRc3aiClOldqT6ksb_qELSWQQP9aQ/viewform?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.lWG-4GA4rrkOI--uOK7qleQ"" target=""_blank"">Google Form</a></p><p>2. Go to <a href=""http://www.onesummerchicago.org"">www.onesummerchicago.org</a> and click on ""APPLY.""</p><p>Click “APPLY” once more.</p><p>Complete the application and choose the MAPSCorps @ BUILD program.</p><p>3. Have your guardian fill out our <a href=""https://drive.google.com/file/d/1euDZ4FwO-ZfcWO9QcWDznXZnJPurNly0/view?bbeml=tp-irpZIR9MCU25EheQbqLfDQ.jz2xGZpB56UGCE_NeaYe9yA.rSKpskMFI9kODjUqRpVbJPw.l7LvxmpneBEqW m5r6FPw00w"" target=""_blank"">consent form</a> and email it to HR@mapscorps.org</p>",AUSTIN,16,19,8.0,Free,0,f,"Paid, Type Unknown",1,Science ,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
